txn_id,posted_date,account_id,merchant_name,gross_amount,currency,channel,status
A001576,12/02/2026,ACC0096,Bolt & Screw Ltd,17.48,GBP,card,pending
A001577,11/02/2026,ACC0084,Petra Logistics,17.14,GBP,card,settled
A001578,07/01/2026,ACC0106,"Wembley Tyres, Ltd",42.89,GBP,direct_debit,reversed
A001579,19/01/2026,ACC0075,Sandbrook Utilities,9.72,GBP,card,settled
A001580,01/01/2026,ACC0064,Sandbrook Utilities,76.31,EUR,direct_debit,reversed
A001581,02/03/2026,ACC0080,Corner Cafe,23.47,GBP,card,settled
A001582,20/03/2026,ACC0120,The Old Print Works,9.77,GBP,card,pending
A001583,30/01/2026,ACC0027,Kite Digital,22.8,GBP,direct_debit,settled
A001584,16/01/2026,ACC0054,The Old Print Works,44.4,gbp,direct_debit,failed
A001585,03/01/2026,ACC0058,Corner Cafe,61.56,gbp,bank_transfer,reversed
A001586,05/02/2026,ACC0117,"Wembley Tyres, Ltd",16.79,GBP,card,failed
A001587,07/03/2026,ACC0093,"Wembley Tyres, Ltd",332.3,USD,card,settled
A001588,03/03/2026,ACC0119,"Wembley Tyres, Ltd",33.63,gbp,direct_debit,reversed
A001589,11/03/2026,ACC0085,Petra Logistics,169.41,EUR,card,reversed
A001590,08/01/2026,ACC0071,"Wembley Tyres, Ltd",314.75,GBP,card,settled
A001591,15/02/2026,ACC0031,Ashvale Clinic,15.79,gbp,direct_debit,pending
A001592,26/01/2026,ACC0044,Harrow Sports Club,262.51,GBP,bank_transfer,settled
A001593,30/01/2026,ACC0087,Northline Freight,91.62,EUR,bank_transfer,reversed
A001594,04/01/2026,ACC0036,Ashvale Clinic,17.29,GBP,card,failed
A001595,26/02/2026,ACC0114,Petra Logistics,41.21,GBP,card,settled
A001596,10/01/2026,ACC0111,"Wembley Tyres, Ltd",194.34,EUR,card,settled
A001597,18/01/2026,ACC0033,Northline Freight,103.34,EUR,card,reversed
A001598,05/03/2026,ACC0107,Sandbrook Utilities,68.72,GBP,bank_transfer,failed
A001599,24/01/2026,ACC0095,Corner Cafe,29.9,EUR,bank_transfer,settled
A001600,09/03/2026,ACC0060,Corner Cafe,102.07,USD,direct_debit,reversed
A001601,25/02/2026,ACC0090,Sandbrook Utilities,71.85,gbp,card,failed
A001602,23/03/2026,ACC0119,"Wembley Tyres, Ltd",38.86,GBP,card,settled
A001603,16/03/2026,ACC0102,Kite Digital,233.68,GBP,bank_transfer,settled
A001604,25/01/2026,ACC0020,Dhillon & Sons,321.22,GBP,card,reversed
A001605,22/03/2026,ACC0111,Harrow Sports Club,68.1,GBP,card,settled
A001606,04/07/2026,ACC0092,Bolt & Screw Ltd,256.48,gbp,direct_debit,reversed
A001607,01/01/2026,ACC0117,Northline Freight,147.26,GBP,card,settled
A001608,26/02/2026,ACC0029,"Marlow ""Fine"" Foods",38.62,GBP,bank_transfer,pending
A001609,07/01/2026,ACC0016,Bolt & Screw Ltd,101.59,GBP,card,reversed
A001610,06/02/2026,ACC0069,Harrow Sports Club,264.26,EUR,card,failed
A001611,11/01/2026,ACC0073,Northline Freight,70.04,GBP,direct_debit,settled
A001612,04/02/2026,ACC0036,"Wembley Tyres, Ltd",280.71,GBP,card,settled
A001613,01/03/2026,ACC0027,Petra Logistics,19.04,GBP,direct_debit,settled
A001614,16/03/2026,ACC0090,"Wembley Tyres, Ltd",38.04,GBP,card,settled
A001615,05/01/2026,ACC0092,"Wembley Tyres, Ltd",25.89,GBP,card,settled
A001616,21/03/2026,ACC0063,Dhillon & Sons,58.2,GBP,direct_debit,settled
A001617,26/03/2026,ACC0104,Harrow Sports Club,15.75,GBP,bank_transfer,failed
A001618,15/03/2026,ACC0037,Sandbrook Utilities,86.23,EUR,card,pending
A001619,07/03/2026,ACC0080,"Marlow ""Fine"" Foods",30.34,GBP,bank_transfer,settled
A001620,06/03/2026,ACC0023,"Wembley Tyres, Ltd",39.69,GBP,card,reversed
A001621,20/02/2026,ACC0059,Sandbrook Utilities,91.4,gbp,card,reversed
A001622,16/01/2026,ACC0096,Corner Cafe,42.4,USD,direct_debit,failed
A001623,09/03/2026,ACC0062,Corner Cafe,45.71,EUR,card,settled
A001624,18/03/2026,ACC0039,Bolt & Screw Ltd,25.54,GBP,card,settled
A001625,01/01/2026,ACC0065,Corner Cafe,70.18,EUR,bank_transfer,reversed
A001626,22/03/2026,ACC0020,Corner Cafe,286.18,EUR,card,settled
A001627,21/02/2026,ACC0033,"Wembley Tyres, Ltd",616.84,GBP,card,settled
A001628,01/02/2026,ACC0013,Bolt & Screw Ltd,79.62,GBP,bank_transfer,settled
A001629,04/03/2026,ACC0038,"Wembley Tyres, Ltd",21.32,gbp,card,reversed
A001630,04/02/2026,ACC0033,Northline Freight,28.92,GBP,bank_transfer,settled
A001631,29/01/2026,ACC0117,The Old Print Works,50.79,USD,card,settled
A001632,12/03/2026,ACC0082,Sandbrook Utilities,122.91,GBP,card,settled
A001633,16/01/2026,ACC0059,The Old Print Works,290.68,EUR,card,pending
A001634,13/03/2026,ACC0016,Ashvale Clinic,22.13,GBP,card,settled
A001635,02/01/2026,ACC0051,Petra Logistics,26.56,USD,direct_debit,settled
A001636,06/10/2026,ACC0092,Northline Freight,276.21,gbp,bank_transfer,reversed
A001637,08/03/2026,ACC0032,Ashvale Clinic,14.99,GBP,card,settled
A001638,07/08/2026,ACC0114,Bolt & Screw Ltd,50.72,USD,card,pending
A001639,06/04/2026,ACC0033,Northline Freight,22.24,USD,direct_debit,failed
A001640,19/02/2026,ACC0016,Corner Cafe,133.24,USD,direct_debit,reversed
A001641,26/02/2026,ACC0003,Corner Cafe,209.02,GBP,bank_transfer,settled
A001642,12/02/2026,ACC0088,Sandbrook Utilities,25.77,EUR,direct_debit,settled
A001643,19/03/2026,ACC0091,Corner Cafe,69.29,GBP,card,pending
A001644,11/02/2026,ACC0059,Bolt & Screw Ltd,148.96,USD,card,settled
A001645,19/01/2026,ACC0001,Harrow Sports Club,36.23,GBP,card,reversed
A001646,11/03/2026,ACC0088,The Old Print Works,14.1,GBP,card,settled
A001647,09/03/2026,ACC0021,The Old Print Works,84.4,GBP,card,settled
A001648,01/02/2026,ACC0092,Sandbrook Utilities,27.83,gbp,card,failed
A001649,19/01/2026,ACC0116,The Old Print Works,76.14,GBP,card,pending
A001650,26/03/2026,ACC0056,The Old Print Works,15.67,gbp,card,settled
A001651,07/01/2026,ACC0028,Petra Logistics,28.8,EUR,card,settled
A001652,03/03/2026,ACC0095,Northline Freight,5.24,USD,bank_transfer,pending
A001653,17/03/2026,ACC0021,Harrow Sports Club,38.21,gbp,bank_transfer,settled
A001654,22/02/2026,ACC0079,Harrow Sports Club,38.26,gbp,card,failed
A001655,03/03/2026,ACC0095,"Marlow ""Fine"" Foods",112.75,EUR,direct_debit,settled
A001656,28/01/2026,ACC0047,Dhillon & Sons,32.58,GBP,card,settled
A001657,11/01/2026,ACC0033,Kite Digital,13.24,gbp,card,pending
A001658,01/02/2026,ACC0101,"Wembley Tyres, Ltd",26.22,GBP,bank_transfer,pending
A001659,04/02/2026,ACC0111,Petra Logistics,1.93,GBP,card,settled
A001660,30/03/2026,ACC0114,Harrow Sports Club,313.07,gbp,direct_debit,settled
A001661,23/01/2026,ACC0095,Dhillon & Sons,69.87,USD,direct_debit,settled
A001662,03/03/2026,ACC0030,Ashvale Clinic,177.03,GBP,bank_transfer,settled
A001663,20/03/2026,ACC0094,Sandbrook Utilities,41.0,gbp,card,failed
A001664,15/02/2026,ACC0089,Kite Digital,38.55,USD,bank_transfer,failed
A001665,07/11/2026,ACC0087,Sandbrook Utilities,233.19,GBP,card,pending
A001666,01/03/2026,ACC0036,Ashvale Clinic,40.73,GBP,card,settled
A001667,14/01/2026,ACC0034,Dhillon & Sons,895.4,gbp,card,pending
A001668,16/03/2026,ACC0057,Northline Freight,44.84,EUR,card,settled
A001669,29/03/2026,ACC0071,"Wembley Tyres, Ltd",25.04,EUR,card,reversed
A001670,02/01/2026,ACC0013,Harrow Sports Club,22.61,gbp,card,pending
A001671,04/03/2026,ACC0049,Harrow Sports Club,66.73,EUR,card,failed
A001672,06/03/2026,ACC0077,The Old Print Works,458.44,EUR,card,settled
A001673,12/02/2026,ACC0529,"Marlow ""Fine"" Foods",105.64,GBP,card,settled
A001674,29/03/2026,ACC0096,The Old Print Works,31.14,GBP,bank_transfer,failed
A001675,04/08/2026,ACC0080,Northline Freight,97.72,gbp,card,settled
A001676,16/01/2026,ACC0040,Northline Freight,60.54,GBP,card,reversed
A001677,23/01/2026,ACC0009,Sandbrook Utilities,11.31,GBP,card,settled
A001678,11/12/2026,ACC0022,Dhillon & Sons,80.25,EUR,card,settled
A001679,28/02/2026,ACC0120,Kite Digital,84.07,gbp,card,settled
A002547,09/01/2026,ACC0071,Corner Cafe,62.69,EUR,card,settled
A001681,26/01/2026,ACC0022,Ashvale Clinic,9.68,USD,bank_transfer,settled
A001682,13/02/2026,ACC0070,Northline Freight,12.25,GBP,card,settled
A001683,15/02/2026,ACC0017,Harrow Sports Club,202.42,GBP,card,pending
A001684,25/03/2026,ACC0043,Bolt & Screw Ltd,84.08,GBP,card,settled
A001685,26/01/2026,ACC0077,Harrow Sports Club,14.17,GBP,card,settled
A001686,06/03/2026,ACC0002,Petra Logistics,141.12,GBP,bank_transfer,pending
A001687,26/01/2026,ACC0076,Kite Digital,27.81,EUR,bank_transfer,settled
A001688,31/03/2026,ACC0065,"Marlow ""Fine"" Foods",141.06,GBP,card,failed
A001689,13/01/2026,  ACC0054 ,Kite Digital,17.8,GBP,card,pending
A001690,19/01/2026,ACC0050,Northline Freight,70.21,gbp,card,pending
A001691,02/02/2026,ACC0088,Petra Logistics,102.78,GBP,direct_debit,settled
A001692,22/02/2026,ACC0072,"Marlow ""Fine"" Foods",261.84,GBP,direct_debit,pending
A001693,10/03/2026,ACC0117,The Old Print Works,20.09,GBP,direct_debit,failed
A001694,21/02/2026,ACC0029,"Marlow ""Fine"" Foods",26.2,gbp,direct_debit,pending
A001695,14/03/2026,ACC0059,Corner Cafe,9.9,gbp,card,settled
A001696,02/08/2026,ACC0006,Corner Cafe,222.59,EUR,card,settled
A001697,14/01/2026,ACC0025,Sandbrook Utilities,24.45,EUR,card,settled
A001698,05/03/2026,ACC0052,Ashvale Clinic,5.58,gbp,card,failed
A001699,01/03/2026,ACC0119,Corner Cafe,139.88,gbp,card,reversed
A001700,11/03/2026,ACC0113,Kite Digital,263.73,GBP,card,reversed
A001701,05/01/2026,ACC0058,The Old Print Works,8.51,GBP,card,failed
A001702,06/02/2026,ACC0032,"Marlow ""Fine"" Foods",24.51,GBP,direct_debit,failed
A001703,16/03/2026,ACC0096,Corner Cafe,107.94,GBP,card,settled
A001704,27/03/2026,ACC0032,Dhillon & Sons,50.78,GBP,direct_debit,failed
A001705,01/02/2026,ACC0113,Kite Digital,112.94,EUR,direct_debit,settled
A001706,14/02/2026,ACC0082,Petra Logistics,82.43,EUR,direct_debit,failed
A001707,18/03/2026,ACC0059,Dhillon & Sons,72.61,GBP,card,settled
A001708,24/02/2026,ACC0017,Northline Freight,95.57,GBP,direct_debit,failed
A001709,01/01/2026,ACC0042,Dhillon & Sons,32.21,GBP,card,settled
A001710,29/01/2026,ACC0098,Dhillon & Sons,53.93,gbp,card,settled
A001711,08/03/2026,ACC0033,"Wembley Tyres, Ltd",287.93,EUR,card,settled
A001712,16/02/2026,ACC0059,"Wembley Tyres, Ltd",258.08,EUR,card,settled
A001713,08/11/2026,ACC0037,Corner Cafe,171.33,USD,bank_transfer,settled
A001714,16/03/2026,ACC0108,"Wembley Tyres, Ltd",106.33,gbp,bank_transfer,reversed
A001715,23/01/2026,ACC0115,The Old Print Works,26.71,GBP,card,settled
A001716,03/02/2026,ACC0059,Harrow Sports Club,56.13,GBP,card,settled
A001717,28/01/2026,ACC0034,Harrow Sports Club,56.96,gbp,direct_debit,settled
A001718,27/02/2026,ACC0002,The Old Print Works,153.9,GBP,bank_transfer,settled
A001719,18/01/2026,ACC0025,Kite Digital,26.69,GBP,card,settled
A001720,08/03/2026,ACC0031,Kite Digital,82.31,GBP,card,failed
A001721,18/03/2026,ACC0007,Sandbrook Utilities,71.21,USD,bank_transfer,settled
A001722,13/03/2026,ACC0023,Ashvale Clinic,41.21,GBP,direct_debit,pending
A001723,09/03/2026,ACC0064,Kite Digital,38.75,EUR,card,settled
A001724,27/03/2026,ACC0035,Bolt & Screw Ltd,111.7,GBP,card,pending
A001725,27/02/2026,ACC0078,Harrow Sports Club,37.4,GBP,card,pending
A001726,20/01/2026,ACC0041,Harrow Sports Club,12.72,USD,card,reversed
A001727,10/11/2026,ACC0002,Dhillon & Sons,27.6,USD,card,failed
A001728,29/01/2026,ACC0114,"Wembley Tyres, Ltd",110.1,GBP,card,reversed
A001729,14/01/2026,ACC0070,"Wembley Tyres, Ltd",274.78,USD,card,settled
A001730,25/01/2026,ACC0038,"Marlow ""Fine"" Foods",91.72,GBP,card,settled
A001731,09/02/2026,ACC0017,Sandbrook Utilities,11.39,EUR,card,settled
A001732,28/03/2026,ACC0062,Bolt & Screw Ltd,58.32,GBP,card,failed
A001733,12/01/2026,ACC0049,Ashvale Clinic,22.46,GBP,bank_transfer,pending
A001734,17/02/2026,ACC0021,"Marlow ""Fine"" Foods",54.25,GBP,direct_debit,failed
A001735,09/03/2026,ACC0021,Bolt & Screw Ltd,23.35,EUR,card,reversed
A001736,03/01/2026,ACC0018,Bolt & Screw Ltd,13.74,GBP,card,settled
A001737,26/01/2026,ACC0009,Petra Logistics,15.03,GBP,card,settled
A001738,02/01/2026,ACC0104,Harrow Sports Club,122.66,GBP,bank_transfer,pending
A001739,08/03/2026,ACC0017,Northline Freight,109.63,USD,card,failed
A001740,23/03/2026,ACC0082,Corner Cafe,139.8,GBP,card,settled
A001741,24/01/2026,ACC0002,Bolt & Screw Ltd,65.29,GBP,card,failed
A001742,27/01/2026,ACC0072,Sandbrook Utilities,5.11,gbp,card,failed
A001743,29/01/2026,ACC0098,The Old Print Works,57.17,GBP,bank_transfer,settled
A001744,12/01/2026,ACC0076,The Old Print Works,47.42,GBP,bank_transfer,settled
A001745,03/03/2026,ACC0075,Corner Cafe,25.34,GBP,direct_debit,settled
A001746,11/02/2026,ACC0033,Sandbrook Utilities,21.25,GBP,card,failed
A001747,04/03/2026,ACC0097,Sandbrook Utilities,106.94,gbp,direct_debit,failed
A001748,07/02/2026,ACC0079,"Wembley Tyres, Ltd",6.58,USD,bank_transfer,pending
A001749,04/02/2026,ACC0096,Kite Digital,86.44,GBP,card,settled
A001750,13/03/2026,ACC0120,"Marlow ""Fine"" Foods",273.95,USD,card,settled
A001751,25/03/2026,ACC0117,The Old Print Works,6.77,EUR,card,reversed
A001752,28/01/2026,ACC0084,Dhillon & Sons,132.43,GBP,card,reversed
A001753,26/03/2026,ACC0085,Dhillon & Sons,60.92,GBP,bank_transfer,settled
A001754,22/03/2026,ACC0005,Sandbrook Utilities,3.37,gbp,bank_transfer,settled
A001755,04/03/2026,ACC0117,Bolt & Screw Ltd,21.67,GBP,direct_debit,failed
A001756,13/02/2026,ACC0063,Sandbrook Utilities,27.97,gbp,card,pending
A001757,16/02/2026,ACC0095,Harrow Sports Club,152.59,USD,card,reversed
A001758,16/02/2026,ACC0002,Northline Freight,16.92,GBP,card,reversed
A001759,12/03/2026,ACC0097,The Old Print Works,24.19,USD,card,failed
A001760,31/01/2026,ACC0031,Dhillon & Sons,97.67,gbp,bank_transfer,reversed
A001761,07/09/2026,ACC0086,"Wembley Tyres, Ltd",21.04,GBP,card,settled
A001762,08/02/2026,ACC0100,Sandbrook Utilities,92.71,gbp,card,reversed
A001763,27/03/2026,ACC0022,"Wembley Tyres, Ltd",6.36,EUR,card,settled
A001764,20/01/2026,ACC0092,Dhillon & Sons,367.1,GBP,card,reversed
A001765,20/02/2026,ACC0061,Bolt & Screw Ltd,58.0,GBP,card,pending
A001766,23/01/2026,ACC0058,Petra Logistics,65.46,USD,direct_debit,reversed
A001767,24/02/2026,ACC0041,Northline Freight,49.87,EUR,card,reversed
A002524,02/01/2026,ACC0095,Bolt & Screw Ltd,15.52,GBP,bank_transfer,failed
A001769,25/03/2026,ACC0021,Corner Cafe,36.08,USD,card,settled
A001770,10/01/2026,ACC0031,Petra Logistics,7.5,EUR,card,settled
A001771,07/03/2026,ACC0049,Bolt & Screw Ltd,63.87,gbp,card,settled
A001772,10/03/2026,ACC0114,Dhillon & Sons,28.12,GBP,direct_debit,settled
A001773,12/03/2026,ACC0095,Ashvale Clinic,5.34,EUR,direct_debit,settled
A001774,16/02/2026,ACC0098,Bolt & Screw Ltd,19.17,GBP,bank_transfer,pending
A001775,08/02/2026,ACC0015,Dhillon & Sons,56.88,USD,bank_transfer,failed
A001776,21/03/2026,ACC0068,"Marlow ""Fine"" Foods",58.38,GBP,card,settled
A001777,12/03/2026,ACC0096,"Marlow ""Fine"" Foods",99.99,GBP,card,settled
A001778,20/01/2026,ACC0043,Harrow Sports Club,66.17,GBP,card,settled
A001779,03/02/2026,  ACC0008 ,The Old Print Works,54.3,USD,bank_transfer,settled
A001780,25/02/2026,ACC0082,Harrow Sports Club,8.69,gbp,card,pending
A001781,07/01/2026,ACC0051,Dhillon & Sons,45.75,GBP,bank_transfer,reversed
A001782,10/02/2026,ACC0052,Sandbrook Utilities,380.17,gbp,card,reversed
A001783,30/03/2026,ACC0026,Bolt & Screw Ltd,1096.62,GBP,card,settled
A001784,09/02/2026,ACC0068,Sandbrook Utilities,119.51,GBP,direct_debit,settled
A001785,07/01/2026,ACC0060,Sandbrook Utilities,46.59,GBP,card,reversed
A001786,06/01/2026,ACC0061,The Old Print Works,107.74,gbp,card,reversed
A001787,30/03/2026,ACC0062,Harrow Sports Club,61.12,gbp,card,pending
A001788,01/03/2026,ACC0119,"Wembley Tyres, Ltd",64.06,USD,bank_transfer,settled
A001789,01/03/2026,ACC0028,Dhillon & Sons,119.94,USD,bank_transfer,settled
A001790,10/02/2026,ACC0107,"Wembley Tyres, Ltd",90.32,GBP,card,failed
A001791,09/01/2026,ACC0044,Ashvale Clinic,16.31,EUR,direct_debit,settled
A001792,01/02/2026,ACC0034,"Marlow ""Fine"" Foods",21.77,GBP,card,failed
A001793,12/03/2026,ACC0041,The Old Print Works,24.69,GBP,bank_transfer,settled
A001794,20/01/2026,ACC0111,Bolt & Screw Ltd,-197.11,gbp,direct_debit,failed
A001795,07/03/2026,ACC0030,Dhillon & Sons,226.8,USD,card,settled
A001796,04/03/2026,ACC0042,Harrow Sports Club,19.44,GBP,card,failed
A001797,17/02/2026,ACC0111,Northline Freight,8.64,GBP,bank_transfer,pending
A001798,23/03/2026,ACC0060,Northline Freight,68.75,USD,card,reversed
A001799,20/02/2026,ACC0083,Corner Cafe,35.46,GBP,card,reversed
A001800,15/01/2026,ACC0068,Harrow Sports Club,156.73,GBP,card,pending
A001801,15/02/2026,ACC0069,"Marlow ""Fine"" Foods",46.92,USD,card,settled
A001802,04/07/2026,ACC0038,Harrow Sports Club,122.57,GBP,card,reversed
A001803,28/03/2026,ACC0052,"Marlow ""Fine"" Foods",31.91,GBP,direct_debit,settled
A001804,07/01/2026,ACC0005,The Old Print Works,31.27,GBP,direct_debit,failed
A001805,05/02/2026,ACC0040,Sandbrook Utilities,82.53,EUR,direct_debit,settled
A001806,23/03/2026,ACC0035,Bolt & Screw Ltd,54.93,GBP,direct_debit,reversed
A001807,09/02/2026,ACC0075,Northline Freight,17.24,GBP,card,failed
A001808,22/03/2026,ACC0084,Bolt & Screw Ltd,18.89,GBP,bank_transfer,pending
A001809,01/02/2026,ACC0076,Sandbrook Utilities,139.04,GBP,card,reversed
A001810,15/01/2026,ACC0079,Bolt & Screw Ltd,19.35,EUR,card,pending
A001811,26/03/2026,  ACC0095 ,Ashvale Clinic,195.13,GBP,bank_transfer,reversed
A001812,06/01/2026,ACC0060,Sandbrook Utilities,146.09,EUR,bank_transfer,settled
A001813,14/03/2026,ACC0112,Sandbrook Utilities,18.36,GBP,card,failed
A001814,20/02/2026,ACC0093,Sandbrook Utilities,19.46,EUR,card,reversed
A001815,06/02/2026,ACC0025,"Wembley Tyres, Ltd",9.16,GBP,card,reversed
A001816,15/01/2026,ACC0088,Bolt & Screw Ltd,9.24,GBP,card,settled
A001817,24/03/2026,ACC0025,Harrow Sports Club,42.15,GBP,card,settled
A001818,22/03/2026,ACC0008,Harrow Sports Club,22.38,gbp,bank_transfer,settled
A001819,27/02/2026,ACC0101,Petra Logistics,263.46,GBP,direct_debit,failed
A001820,19/02/2026,ACC0039,Sandbrook Utilities,7.8,GBP,card,reversed
A001821,02/04/2026,ACC0090,Kite Digital,53.83,USD,direct_debit,settled
A001822,20/01/2026,ACC0008,Harrow Sports Club,187.1,gbp,bank_transfer,settled
A001823,06/02/2026,ACC0037,Bolt & Screw Ltd,188.18,GBP,card,settled
A001824,07/03/2026,ACC0077,"Wembley Tyres, Ltd",22.87,GBP,bank_transfer,settled
A001825,31/01/2026,ACC0002,Bolt & Screw Ltd,26.07,GBP,direct_debit,failed
A001826,01/03/2026,ACC0074,Sandbrook Utilities,1073.96,USD,card,reversed
A001827,08/01/2026,ACC0082,The Old Print Works,17.81,USD,card,settled
A001828,08/02/2026,ACC0061,"Marlow ""Fine"" Foods",37.1,gbp,direct_debit,settled
A001829,27/02/2026,ACC0054,Petra Logistics,114.77,GBP,card,settled
A001830,28/01/2026,ACC0060,Dhillon & Sons,,GBP,direct_debit,settled
A001831,17/03/2026,ACC0043,The Old Print Works,5.01,GBP,direct_debit,settled
A001832,11/07/2026,ACC0106,Northline Freight,48.86,gbp,card,reversed
A001833,22/01/2026,ACC0103,Dhillon & Sons,30.35,GBP,direct_debit,pending
A001834,16/02/2026,ACC0052,"Wembley Tyres, Ltd",121.0,GBP,direct_debit,pending
A001835,04/03/2026,ACC0118,The Old Print Works,13.32,gbp,card,settled
A001836,18/01/2026,ACC0055,Sandbrook Utilities,241.42,EUR,card,settled
A001837,27/03/2026,ACC0120,Corner Cafe,168.6,USD,direct_debit,pending
A001838,04/02/2026,ACC0029,Petra Logistics,76.45,GBP,direct_debit,settled
A001839,27/03/2026,ACC0035,Harrow Sports Club,10.83,USD,card,reversed
A001840,02/03/2026,ACC0080,"Wembley Tyres, Ltd",18.06,GBP,card,pending
A001841,25/01/2026,ACC0071,Harrow Sports Club,82.62,GBP,card,pending
A001842,09/02/2026,ACC0112,Corner Cafe,12.36,GBP,bank_transfer,reversed
A001843,02/02/2026,ACC0093,Petra Logistics,11.47,GBP,bank_transfer,failed
A001844,08/03/2026,ACC0051,Corner Cafe,115.53,EUR,direct_debit,failed
A001845,11/03/2026,ACC0025,Ashvale Clinic,12.66,USD,card,failed
A001846,28/02/2026,ACC0063,Bolt & Screw Ltd,36.7,GBP,direct_debit,settled
A001847,22/01/2026,ACC0046,Kite Digital,27.57,GBP,card,settled
A001848,23/02/2026,ACC0035,Harrow Sports Club,13.41,GBP,card,settled
A001849,05/03/2026,ACC0100,"Wembley Tyres, Ltd",56.1,GBP,card,settled
A001850,04/01/2026,ACC0116,Harrow Sports Club,83.52,USD,card,failed
A001851,16/02/2026,ACC0007,Northline Freight,160.16,GBP,card,settled
A001852,27/03/2026,ACC0107,Ashvale Clinic,578.07,USD,bank_transfer,settled
A001853,04/02/2026,  ACC0077 ,Kite Digital,105.77,GBP,card,failed
A001854,20/03/2026,ACC0083,Northline Freight,595.97,USD,direct_debit,reversed
A001855,07/01/2026,ACC0033,Corner Cafe,73.75,GBP,card,failed
A001856,23/02/2026,ACC0083,Dhillon & Sons,28.91,GBP,card,pending
A001857,22/02/2026,ACC0025,Corner Cafe,250.41,USD,card,failed
A001858,24/01/2026,ACC0105,The Old Print Works,97.35,GBP,bank_transfer,pending
A001859,26/03/2026,ACC0114,"Wembley Tyres, Ltd",43.7,GBP,bank_transfer,pending
A001860,07/01/2026,ACC0093,Bolt & Screw Ltd,64.89,GBP,direct_debit,settled
A001861,07/02/2026,ACC0028,"Marlow ""Fine"" Foods",223.82,gbp,card,reversed
A001862,29/01/2026,ACC0030,Harrow Sports Club,236.65,USD,card,settled
A001863,06/03/2026,ACC0105,Corner Cafe,242.67,EUR,card,reversed
A001864,04/02/2026,ACC0018,Northline Freight,119.91,USD,card,settled
A001865,25/01/2026,ACC0031,Harrow Sports Club,51.65,GBP,card,pending
A001866,18/01/2026,ACC0003,Petra Logistics,29.86,GBP,bank_transfer,reversed
A001867,11/03/2026,ACC0019,Bolt & Screw Ltd,33.43,GBP,card,reversed
A001868,15/03/2026,ACC0038,Corner Cafe,33.44,EUR,card,settled
A001869,01/03/2026,ACC0045,"Wembley Tyres, Ltd",66.91,USD,bank_transfer,reversed
A001870,16/01/2026,ACC0069,"Marlow ""Fine"" Foods",278.77,GBP,card,pending
A000421,25/03/2026,ACC0008,Northline Freight,,USD,bank_transfer,failed
A001872,15/01/2026,ACC0008,Corner Cafe,42.76,USD,card,reversed
A001873,07/03/2026,ACC0022,Bolt & Screw Ltd,109.92,GBP,card,settled
A001874,23/02/2026,ACC0028,"Wembley Tyres, Ltd",26.78,GBP,card,failed
A001875,04/03/2026,ACC0035,Dhillon & Sons,86.32,EUR,card,failed
A001876,20/03/2026,ACC0084,"Marlow ""Fine"" Foods",245.23,GBP,bank_transfer,settled
